mmsi,base_date_time,longitude,latitude,sog,cog,heading,vessel_name,imo,call_sign,vessel_type,status,length,width,draft,cargo,transceiver,mpa_name,mpa_type
367107830,2025-02-10 18:01:47,-120.85637,35.36989,0.0,,,PAPAGALLO II,,WDC9874,60.0,,24.0,6.0,,,B,Morro Bay SMRMA,SMRMA
368399640,2025-02-10 18:01:37,-120.44453,34.43813,6.3,58.7,,OPEN RANGE,,WDP9480,36.0,,15.0,5.0,,,B,Point Conception SMR,SMR
211503810,2025-02-10 18:00:03,-120.85643,35.36818,0.0,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
368320160,2025-02-10 18:01:42,-120.85714,35.37008,0.0,302.7,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
368399640,2025-02-10 18:02:40,-120.44255,34.43877,5.5,35.5,,OPEN RANGE,,WDP9480,36.0,,15.0,5.0,,,B,Point Conception SMR,SMR
211503810,2025-02-10 18:03:03,-120.85642,35.36821,0.0,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
368399640,2025-02-10 18:00:11,-120.4473,34.43717,7.9,71.6,,OPEN RANGE,,WDP9480,36.0,,15.0,5.0,,,B,Point Conception SMR,SMR
338142675,2025-02-10 18:04:06,-117.89562,33.62235,0.0,79.1,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
338174439,2025-02-10 18:02:54,-117.89511,33.61942,0.0,348.5,,ANN-ELYSE,,,37.0,,10.0,7.0,,,B,Upper Newport Bay SMCA,SMCA
368167990,2025-02-10 18:04:37,-117.89484,33.62188,0.0,184.6,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
368399640,2025-02-10 18:04:14,-120.44232,34.44147,7.1,356.6,,OPEN RANGE,,WDP9480,36.0,,15.0,5.0,,,B,Point Conception SMR,SMR
338400762,2025-02-10 18:04:51,-117.89404,33.61987,0.0,351.7,,WILD HARE,,XXXXXXX,37.0,,12.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
211503810,2025-02-10 18:06:04,-120.85642,35.36819,0.1,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
338143454,2025-02-10 18:05:14,-120.85698,35.36984,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
368399640,2025-02-10 18:05:48,-120.44253,34.44408,6.3,355.2,,OPEN RANGE,,WDP9480,36.0,,15.0,5.0,,,B,Point Conception SMR,SMR
338392591,2025-02-10 18:06:23,-117.89708,33.62132,0.0,38.9,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
368167990,2025-02-10 18:07:39,-117.89484,33.62187,0.0,184.6,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
338142675,2025-02-10 18:07:06,-117.89562,33.62234,0.0,79.1,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
338400762,2025-02-10 18:07:51,-117.89405,33.61987,0.0,351.7,,WILD HARE,,XXXXXXX,37.0,,12.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
211503810,2025-02-10 18:09:04,-120.8564,35.3682,0.0,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
338143454,2025-02-10 18:07:55,-120.85698,35.36984,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
368399640,2025-02-10 18:09:55,-120.44213,34.44542,2.3,94.5,,OPEN RANGE,,WDP9480,36.0,,15.0,5.0,,,B,Point Conception SMR,SMR
368399640,2025-02-10 18:07:17,-120.44232,34.44568,3.1,317.9,,OPEN RANGE,,WDP9480,36.0,,15.0,5.0,,,B,Point Conception SMR,SMR
338174439,2025-02-10 18:08:54,-117.89513,33.61942,0.0,348.5,,ANN-ELYSE,,,37.0,,10.0,7.0,,,B,Upper Newport Bay SMCA,SMCA
338392591,2025-02-10 03:02:23,-117.89707,33.62133,0.0,53.7,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
338142675,2025-02-10 18:10:07,-117.89561,33.62234,0.0,79.1,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
338174439,2025-02-10 03:02:53,-117.89516,33.61944,0.0,32.9,,ANN-ELYSE,,,37.0,,10.0,7.0,,,B,Upper Newport Bay SMCA,SMCA
368320160,2025-02-10 18:10:42,-120.85713,35.37009,0.0,282.7,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
338392591,2025-02-10 18:09:24,-117.89708,33.62133,0.0,38.9,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
368399640,2025-02-10 18:11:59,-120.44063,34.44495,3.9,143.9,,OPEN RANGE,,WDP9480,36.0,,15.0,5.0,,,B,Point Conception SMR,SMR
338400762,2025-02-10 18:10:52,-117.89404,33.61988,0.0,351.7,,WILD HARE,,XXXXXXX,37.0,,12.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
368399640,2025-02-10 18:13:00,-120.43958,34.44383,6.3,139.5,,OPEN RANGE,,WDP9480,36.0,,15.0,5.0,,,B,Point Conception SMR,SMR
338174439,2025-02-10 18:11:54,-117.89514,33.61943,0.0,348.5,,ANN-ELYSE,,,37.0,,10.0,7.0,,,B,Upper Newport Bay SMCA,SMCA
440151000,2025-02-10 18:13:13,-119.54835,34.13938,16.5,284.0,284.0,SM NINGBO,IMO9312937,D7FG,71.0,0.0,304.0,40.0,10.8,71.0,A,Scorpion FMR,FMR
338400762,2025-02-10 18:13:52,-117.89404,33.61987,0.0,351.7,,WILD HARE,,XXXXXXX,37.0,,12.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
368167990,2025-02-10 18:10:37,-117.89483,33.62188,0.0,184.6,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
440151000,2025-02-10 18:15:41,-119.5616,34.14225,16.5,284.0,284.0,SM NINGBO,IMO9312937,D7FG,71.0,0.0,304.0,40.0,10.8,71.0,A,Scorpion FMR,FMR
368399640,2025-02-10 18:10:57,-120.44138,34.4455,2.3,112.9,,OPEN RANGE,,WDP9480,36.0,,15.0,5.0,,,B,Point Conception SMR,SMR
338184371,2025-02-10 18:15:22,-118.45457,33.48065,22.2,218.3,,VIBRIO,,,34.0,,7.0,3.0,,,B,Blue Cavern Offshore SMCA,SMCA
440151000,2025-02-10 18:14:17,-119.55427,34.14067,16.5,284.0,284.0,SM NINGBO,IMO9312937,D7FG,71.0,0.0,304.0,40.0,10.8,71.0,A,Scorpion FMR,FMR
211503810,2025-02-10 18:15:05,-120.85642,35.3682,0.1,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
368167990,2025-02-10 18:13:39,-117.89484,33.62188,0.0,184.6,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
211503810,2025-02-10 18:12:03,-120.85642,35.3682,0.1,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
368399640,2025-02-10 18:14:32,-120.43722,34.44223,6.3,123.8,,OPEN RANGE,,WDP9480,36.0,,15.0,5.0,,,B,Point Conception SMR,SMR
338184371,2025-02-10 18:16:51,-118.46107,33.47345,22.1,212.5,,VIBRIO,,,34.0,,7.0,3.0,,,B,Blue Cavern Offshore SMCA,SMCA
338392591,2025-02-10 18:12:23,-117.89707,33.62133,0.0,38.9,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
368399640,2025-02-10 18:15:38,-120.43528,34.44147,6.3,98.0,,OPEN RANGE,,WDP9480,36.0,,15.0,5.0,,,B,Point Conception SMR,SMR
338392591,2025-02-10 18:15:23,-117.89708,33.62133,0.0,38.9,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
338142675,2025-02-10 18:13:06,-117.89561,33.62234,0.0,79.1,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
368320160,2025-02-10 18:16:42,-120.85717,35.37008,0.0,253.1,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
338400762,2025-02-10 18:16:51,-117.89404,33.61988,0.0,351.7,,WILD HARE,,XXXXXXX,37.0,,12.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
368399640,2025-02-10 18:16:39,-120.4336,34.44088,6.3,154.7,,OPEN RANGE,,WDP9480,36.0,,15.0,5.0,,,B,Point Conception SMR,SMR
211503810,2025-02-10 18:18:03,-120.85641,35.36821,0.0,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
440151000,2025-02-10 18:18:30,-119.57673,34.14552,16.6,284.0,284.0,SM NINGBO,IMO9312937,D7FG,71.0,0.0,304.0,40.0,10.8,71.0,A,Scorpion FMR,FMR
338184371,2025-02-10 18:18:20,-118.46715,33.46576,21.9,218.8,,VIBRIO,,,34.0,,7.0,3.0,,,B,Blue Cavern Offshore SMCA,SMCA
440151000,2025-02-10 18:19:35,-119.58267,34.14678,16.6,284.0,284.0,SM NINGBO,IMO9312937,D7FG,71.0,0.0,304.0,40.0,10.8,71.0,A,Scorpion FMR,FMR
440151000,2025-02-10 18:17:23,-119.57073,34.14423,16.5,284.0,284.0,SM NINGBO,IMO9312937,D7FG,71.0,0.0,304.0,40.0,10.8,71.0,A,Scorpion FMR,FMR
440151000,2025-02-10 18:20:47,-119.58913,34.14818,16.6,284.0,284.0,SM NINGBO,IMO9312937,D7FG,71.0,0.0,304.0,40.0,10.8,71.0,A,Scorpion FMR,FMR
368399640,2025-02-10 18:20:18,-120.42622,34.43777,7.1,106.0,,OPEN RANGE,,WDP9480,36.0,,15.0,5.0,,,B,Point Conception SMR,SMR
338184371,2025-02-10 18:21:21,-118.48144,33.45148,22.5,228.7,,VIBRIO,,,34.0,,7.0,3.0,,,B,Blue Cavern Onshore SMCA (No-Take),SMCA (No-Take)
366999859,2025-02-10 18:21:57,-120.86758,35.36376,3.6,28.3,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338142675,2025-02-10 18:22:06,-117.8956,33.62234,0.0,19.6,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
368167990,2025-02-10 18:19:38,-117.89484,33.62189,0.0,184.6,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
338184371,2025-02-10 18:19:51,-118.47382,33.45824,22.1,221.4,,VIBRIO,,,34.0,,7.0,3.0,,,B,Blue Cavern Onshore SMCA (No-Take),SMCA (No-Take)
338392591,2025-02-10 18:21:23,-117.89708,33.62133,0.0,38.9,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
367737070,2025-02-10 18:21:39,-121.8966,36.6202,12.8,330.5,,ATLANTIS MONTEREY,,WDI8287,60.0,,33.0,8.0,,,B,Edward F. Ricketts SMCA,SMCA
366999859,2025-02-10 18:23:57,-120.86651,35.36558,3.4,23.3,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338174439,2025-02-10 18:20:55,-117.89514,33.61941,0.0,348.5,,ANN-ELYSE,,,37.0,,10.0,7.0,,,B,Upper Newport Bay SMCA,SMCA
338143454,2025-02-10 18:20:17,-120.85693,35.36984,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
338184371,2025-02-10 18:22:51,-118.48585,33.44577,3.2,148.8,,VIBRIO,,,34.0,,7.0,3.0,,,B,Blue Cavern Onshore SMCA (No-Take),SMCA (No-Take)
366999858,2025-02-10 18:22:58,-120.86652,35.36537,3.7,23.2,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
368399640,2025-02-10 18:21:48,-120.42303,34.43663,7.1,104.0,,OPEN RANGE,,WDP9480,36.0,,15.0,5.0,,,B,Point Conception SMR,SMR
368320160,2025-02-10 18:19:42,-120.85719,35.37007,0.0,248.5,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
338184371,2025-02-10 18:23:52,-118.4845,33.44506,3.2,106.8,,VIBRIO,,,34.0,,7.0,3.0,,,B,Blue Cavern Onshore SMCA (No-Take),SMCA (No-Take)
211503810,2025-02-10 18:24:03,-120.85644,35.36819,0.1,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
338400762,2025-02-10 03:04:53,-117.89404,33.61985,0.0,351.7,,WILD HARE,,XXXXXXX,37.0,,12.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
368320160,2025-02-10 18:22:42,-120.85718,35.37009,0.0,247.0,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
368399640,2025-02-10 18:23:53,-120.4183,34.43532,7.1,88.4,,OPEN RANGE,,WDP9480,36.0,,15.0,5.0,,,B,Point Conception SMR,SMR
338142675,2025-02-10 18:25:06,-117.89561,33.62234,0.1,19.6,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
338400762,2025-02-10 18:22:53,-117.89404,33.61984,0.0,351.7,,WILD HARE,,XXXXXXX,37.0,,12.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
338143454,2025-02-10 18:23:05,-120.85697,35.36983,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
338163877,2025-02-10 18:24:55,-120.85861,35.37111,3.4,298.0,,MORRO BAY PATROL,,,55.0,,10.0,2.0,,,B,Morro Bay SMRMA,SMRMA
338184371,2025-02-10 18:26:51,-118.48443,33.44505,0.1,90.8,,VIBRIO,,,34.0,,7.0,3.0,,,B,Blue Cavern Onshore SMCA (No-Take),SMCA (No-Take)
366999858,2025-02-10 18:24:27,-120.86581,35.36667,3.2,31.4,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 18:26:57,-120.86464,35.36785,3.4,39.6,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 18:25:48,-120.86487,35.36762,3.3,40.2,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338163877,2025-02-10 18:26:24,-120.85868,35.37036,3.2,139.1,,MORRO BAY PATROL,,,55.0,,10.0,2.0,,,B,Morro Bay SMRMA,SMRMA
211503810,2025-02-10 18:27:03,-120.85642,35.36821,0.1,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
338184371,2025-02-10 18:25:50,-118.48443,33.44505,0.1,90.8,,VIBRIO,,,34.0,,7.0,3.0,,,B,Blue Cavern Onshore SMCA (No-Take),SMCA (No-Take)
368320160,2025-02-10 18:25:42,-120.85719,35.37009,0.0,254.3,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
338142675,2025-02-10 18:28:07,-117.89561,33.62233,0.0,91.7,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
368167990,2025-02-10 18:25:38,-117.89485,33.62189,0.0,184.6,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
366999858,2025-02-10 18:27:27,-120.8636,35.36877,3.6,41.6,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338163877,2025-02-10 18:28:54,-120.85696,35.36867,3.1,136.4,,MORRO BAY PATROL,,,55.0,,10.0,2.0,,,B,Morro Bay SMRMA,SMRMA
338392591,2025-02-10 18:27:25,-117.89707,33.62133,0.0,38.9,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
368320160,2025-02-10 18:28:42,-120.85718,35.37011,0.0,261.4,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
368320160,2025-02-10 03:07:40,-120.85719,35.37004,0.0,256.5,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 18:31:27,-120.86347,35.36937,1.7,225.1,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338174439,2025-02-10 18:29:54,-117.89511,33.61942,0.0,348.5,,ANN-ELYSE,,,37.0,,10.0,7.0,,,B,Upper Newport Bay SMCA,SMCA
338142675,2025-02-10 18:31:06,-117.89561,33.62234,0.0,42.8,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
338163877,2025-02-10 18:27:26,-120.85788,35.36975,3.2,136.9,,MORRO BAY PATROL,,,55.0,,10.0,2.0,,,B,Morro Bay SMRMA,SMRMA
338163877,2025-02-10 18:30:25,-120.85614,35.36751,3.2,146.4,,MORRO BAY PATROL,,,55.0,,10.0,2.0,,,B,Morro Bay SMRMA,SMRMA
338392591,2025-02-10 18:30:24,-117.89707,33.62133,0.0,38.9,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
366999858,2025-02-10 18:29:18,-120.8623,35.37012,1.2,18.8,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 18:33:46,-120.86411,35.36908,4.1,22.7,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
368167990,2025-02-10 18:31:38,-117.89484,33.62188,0.0,184.6,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
338163877,2025-02-10 18:33:25,-120.85463,35.36515,3.2,161.6,,MORRO BAY PATROL,,,55.0,,10.0,2.0,,,B,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 18:31:38,-120.86347,35.36925,1.9,222.4,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338142675,2025-02-10 18:34:06,-117.89561,33.62234,0.0,42.8,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
338392591,2025-02-10 18:33:23,-117.89707,33.62133,0.0,38.9,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
211503810,2025-02-10 18:33:03,-120.85641,35.3682,0.1,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
338184371,2025-02-10 18:33:22,-118.48443,33.44505,0.0,90.8,,VIBRIO,,,34.0,,7.0,3.0,,,B,Blue Cavern Onshore SMCA (No-Take),SMCA (No-Take)
368320160,2025-02-10 18:31:42,-120.85716,35.3701,0.0,283.4,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
368167990,2025-02-10 03:07:37,-117.89484,33.62188,0.0,155.9,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
338143454,2025-02-10 18:35:05,-120.85695,35.36983,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 18:34:57,-120.86302,35.37011,3.5,40.7,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338173579,2025-02-10 18:34:32,-122.98181,37.93972,7.2,40.0,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMCA,SMCA
368320160,2025-02-10 18:34:42,-120.85719,35.37009,0.0,288.6,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 18:33:47,-120.86402,35.36912,4.2,23.8,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338163877,2025-02-10 18:37:24,-120.85298,35.36196,3.4,171.2,,MORRO BAY PATROL,,,55.0,,10.0,2.0,,,B,Morro Bay SMRMA,SMRMA
338174439,2025-02-10 18:32:54,-117.89514,33.61944,0.0,348.5,,ANN-ELYSE,,,37.0,,10.0,7.0,,,B,Upper Newport Bay SMCA,SMCA
366999859,2025-02-10 18:36:57,-120.86236,35.37028,0.7,205.3,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338163877,2025-02-10 18:35:54,-120.85332,35.36338,3.3,170.5,,MORRO BAY PATROL,,,55.0,,10.0,2.0,,,B,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 18:36:47,-120.86229,35.37027,0.5,184.9,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
211503810,2025-02-10 18:36:03,-120.85646,35.36818,0.0,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 18:34:57,-120.86295,35.37011,3.5,39.5,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338143454,2025-02-10 18:37:50,-120.85694,35.36983,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
338171267,2025-02-10 18:37:09,-122.54989,37.47364,10.6,88.8,,QUE SERA SERA,,,30.0,,12.0,4.0,,,B,Pillar Point SMCA,SMCA
338184371,2025-02-10 18:39:20,-118.48443,33.44504,0.1,90.8,,VIBRIO,,,34.0,,7.0,3.0,,,B,Blue Cavern Onshore SMCA (No-Take),SMCA (No-Take)
338173579,2025-02-10 18:38:33,-122.97615,37.94622,7.1,24.4,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMCA,SMCA
338174439,2025-02-10 18:35:55,-117.89514,33.61942,0.0,348.5,,ANN-ELYSE,,,37.0,,10.0,7.0,,,B,Upper Newport Bay SMCA,SMCA
338173579,2025-02-10 18:35:36,-122.9803,37.94143,7.4,34.7,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMCA,SMCA
211503810,2025-02-10 18:39:03,-120.85643,35.36818,0.0,,,RANTJE,,DD5612,36.0,,13.0,4.0,,,B,Morro Bay SMRMA,SMRMA
338173579,2025-02-10 18:37:32,-122.97755,37.94456,7.2,33.1,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMCA,SMCA
338400762,2025-02-10 18:40:50,-117.89404,33.61988,0.0,351.7,,WILD HARE,,XXXXXXX,37.0,,12.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
338184371,2025-02-10 18:36:21,-118.48443,33.44505,0.1,90.8,,VIBRIO,,,34.0,,7.0,3.0,,,B,Blue Cavern Onshore SMCA (No-Take),SMCA (No-Take)
338174439,2025-02-10 18:38:54,-117.89512,33.61942,0.0,348.5,,ANN-ELYSE,,,37.0,,10.0,7.0,,,B,Upper Newport Bay SMCA,SMCA
338171267,2025-02-10 18:38:38,-122.54476,37.47407,11.6,81.6,,QUE SERA SERA,,,30.0,,12.0,4.0,,,B,Pillar Point SMCA,SMCA
366813530,2025-02-10 18:42:26,-119.55514,34.04996,1.3,226.1,,ISLANDER,,WDA4825,60.0,0.0,20.0,7.0,2.1,60.0,A,Scorpion SMR,SMR
338392591,2025-02-10 18:39:24,-117.89707,33.62133,0.0,38.9,,SAY ANYTHING,,,37.0,,10.0,4.0,,,B,Upper Newport Bay SMCA,SMCA
338184371,2025-02-10 18:42:20,-118.48443,33.44504,0.1,90.8,,VIBRIO,,,34.0,,7.0,3.0,,,B,Blue Cavern Onshore SMCA (No-Take),SMCA (No-Take)
368320160,2025-02-10 18:37:42,-120.85716,35.37008,0.0,293.5,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
366999858,2025-02-10 18:41:38,-120.86258,35.36986,0.9,258.9,,CG47231,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338143454,2025-02-10 18:41:18,-120.85696,35.36983,0.0,,,SWELL DISH,,,36.0,,12.0,3.0,,,B,Morro Bay SMRMA,SMRMA
338171267,2025-02-10 18:40:07,-122.53979,37.47456,9.4,84.0,,QUE SERA SERA,,,30.0,,12.0,4.0,,,B,Pillar Point SMCA,SMCA
338171267,2025-02-10 18:41:36,-122.53455,37.47505,11.6,79.1,,QUE SERA SERA,,,30.0,,12.0,4.0,,,B,Pillar Point SMCA,SMCA
366999859,2025-02-10 18:44:56,-120.86299,35.37,1.2,75.0,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
366999859,2025-02-10 18:41:15,-120.8625,35.36991,0.8,263.2,,CG47280,,,51.0,0.0,14.0,4.0,1.4,51.0,A,Morro Bay SMRMA,SMRMA
338173579,2025-02-10 18:40:04,-122.97403,37.94884,7.6,29.3,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMCA,SMCA
366813530,2025-02-10 18:44:13,-119.55535,34.04977,0.4,223.4,,ISLANDER,,WDA4825,60.0,0.0,20.0,7.0,2.1,60.0,A,Scorpion SMR,SMR
367192940,2025-02-10 18:44:35,-118.37776,33.41611,26.0,304.5,,AVALON EXPRESS,IMO8967890,WDD7919,40.0,0.0,33.0,7.0,3.0,40.0,A,Long Point SMR,SMR
368320160,2025-02-10 18:40:42,-120.85716,35.37006,0.0,294.7,,SOUVENIR,,WDD7936,37.0,5.0,27.0,7.0,2.0,37.0,A,Morro Bay SMRMA,SMRMA
338142675,2025-02-10 18:43:06,-117.89561,33.62233,0.0,42.8,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
367659210,2025-02-10 18:46:09,-117.14599,32.5525,13.7,141.3,,OCEANUS,,WDH8556,34.0,0.0,12.0,4.0,,34.0,A,Tijuana River Mouth SMCA,SMCA
338173579,2025-02-10 18:44:03,-122.96932,37.95425,5.7,96.8,,KAREN JEANNE,,,37.0,,14.0,6.0,,,B,Point Reyes SMCA,SMCA
338142675,2025-02-10 18:40:07,-117.8956,33.62234,0.0,42.8,,NUEVO,,,37.0,,20.0,6.0,,,B,Upper Newport Bay SMCA,SMCA
368167990,2025-02-10 18:40:38,-117.89484,33.62189,0.0,184.6,,IT'S ALL GOOD,,WDL8279,37.0,,14.0,5.0,,,B,Upper Newport Bay SMCA,SMCA
338163877,2025-02-10 18:41:24,-120.85202,35.35843,3.0,168.7,,MORRO BAY PATROL,,,55.0,,10.0,2.0,,,B,Morro Bay SMRMA,SMRMA
367192940,2025-02-10 18:43:33,-118.37026,33.41202,26.1,300.5,,AVALON EXPRESS,IMO8967890,WDD7919,40.0,0.0,33.0,7.0,3.0,40.0,A,Long Point SMR,SMR
